job_id,title,company,location,category,salary_avg,salary_min,salary_max,experience_level,employment_type,skills_required,date_posted,is_remote,month_posted,country,num_skills
3873,Software Developer,NexGen Systems,"Sydney, Australia",Software,107254,68929,135366,Entry Level,Full-time,JavaScript|Python|HTML/CSS|React,2026-02-09,False,2026-02,Australia,4
3874,Senior Data Scientist,EY,Remote,Data,147117,123922,185801,Senior Level,Part-time,NumPy|Spark|SQL|Jupyter|Tableau,2026-01-29,True,2026-01,Remote,5
3875,Data Scientist,InnoTech,"Melbourne, Australia",Data,123202,82941,151731,Entry Level,Contract,Git|Scikit-learn|Machine Learning|Jupyter|Statistics,2026-01-15,False,2026-01,Australia,5
3876,Ux Designer,Amazon,"Perth, Australia",Design,96995,64766,129224,Entry Level,Part-time,HTML/CSS|Wireframing|Figma|Adobe XD|Prototyping,2025-11-08,False,2025-11,Australia,5
3877,Network Administrator,Deloitte,"Melbourne, Australia",IT Support,77334,50880,96424,Lead/Manager,Part-time,DHCP|Windows Server|Active Directory|Troubleshooting,2026-02-09,False,2026-02,Australia,4
3878,Frontend Developer,Horizon Digital,"New York, USA",Software,123871,67698,138754,Mid Level,Contract,TypeScript|GraphQL|C#|Azure|Java|Git,2026-02-20,False,2026-02,USA,6
3879,Help Desk Technician,Oracle,"New York, USA",IT Support,58250,39374,57711,Entry Level,Full-time,Networking|Help Desk|Azure AD|Active Directory|TCP/IP|Backup,2025-11-21,False,2025-11,USA,6
3880,Network Administrator,Accenture,"Melbourne, Australia",IT Support,76301,52621,92715,Entry Level,Internship,Help Desk|Networking|PowerShell|Backup,2026-03-08,False,2026-03,Australia,4
3881,Senior Data Scientist,Amazon,"Melbourne, Australia",Data,155524,117676,178563,Lead/Manager,Internship,Statistics|Power BI|Jupyter,2025-10-06,False,2025-10,Australia,3
3882,Database Administrator,KPMG,"Melbourne, Australia",Data,92465,61571,114553,Lead/Manager,Full-time,TensorFlow|Spark|R|AWS,2025-10-29,False,2025-10,Australia,4
3883,Full Stack Developer,ByteShift Labs,"Sydney, Australia",Software,119866,77254,151064,Mid Level,Full-time,HTML/CSS|.NET|Kubernetes|JavaScript,2026-01-17,False,2026-01,Australia,4
3884,Qa Engineer,Telstra,Remote,Software,71877,53099,98221,Entry Level,Full-time,SQL|React|Kubernetes|C#|Docker|MongoDB,2026-01-29,True,2026-01,Remote,6
3885,Cybersecurity Analyst,StartupXYZ,"San Francisco, USA",Cybersecurity,126315,79543,130983,Senior Level,Full-time,Encryption|Network Security|Linux,2026-01-26,False,2026-01,USA,3
3886,Business Intelligence Analyst,BlueWave Software,"Adelaide, Australia",Data,87386,60575,114197,Entry Level,Part-time,SQL|Git|R|Hadoop|Jupyter,2026-02-24,False,2026-02,Australia,5
3887,Machine Learning Engineer,Quantum Leap Tech,"Adelaide, Australia",Data,135161,95229,175093,Mid Level,Full-time,Excel|AWS|Machine Learning|TensorFlow|Git|Pandas,2025-10-06,False,2025-10,Australia,6
3888,Web Developer,KPMG,"New York, USA",Software,89094,50735,97755,Lead/Manager,Full-time,SQL|CI/CD|.NET,2025-12-26,False,2025-12,USA,3
3889,Junior Data Analyst,KPMG,"San Francisco, USA",Data,74737,49109,75453,Entry Level,Part-time,Power BI|Data Visualization|Python|R,2026-01-03,False,2026-01,USA,4
3890,Ai Engineer,Apple,Remote,Data,151499,109328,209619,Entry Level,Full-time,SQL|Hadoop|Azure,2025-12-14,True,2025-12,Remote,3
3891,Junior Data Scientist,Atlassian,"Brisbane, Australia",Data,83867,66927,100808,Entry Level,Full-time,Git|Python|Scikit-learn|SQL|Spark|TensorFlow,2025-12-17,False,2025-12,Australia,6
3892,Frontend Developer,Adobe,"London, UK",Software,96080,64368,127793,Senior Level,Part-time,C#|Node.js|Python|Azure|Docker,2026-01-19,False,2026-01,UK,5
3893,Frontend Developer,Atlassian,"Bangalore, India",Software,47733,61100,129832,Senior Level,Part-time,JavaScript|C#|GraphQL|TypeScript|Kubernetes,2026-02-19,False,2026-02,India,5
3894,Ai Engineer,StartupXYZ,Remote,Data,143766,106962,195704,Senior Level,Internship,Machine Learning|AWS|NumPy|Python|Hadoop,2026-01-27,True,2026-01,Remote,5
3895,Senior Data Scientist,Horizon Digital,"Sydney, Australia",Data,156781,117679,180954,Lead/Manager,Part-time,Scikit-learn|Azure|Data Visualization|TensorFlow|AWS|Google Cloud,2025-12-01,False,2025-12,Australia,6
3896,Full Stack Developer,ClearPath Technologies,"Sydney, Australia",Software,115172,74759,144617,Senior Level,Part-time,.NET|JavaScript|REST APIs|Python|CI/CD|SQL,2026-03-09,False,2026-03,Australia,6
3897,Junior Data Analyst,NAB,"Melbourne, Australia",Data,57226,41788,67215,Entry Level,Part-time,Git|Python|Hadoop|Statistics|TensorFlow,2026-02-25,False,2026-02,Australia,5
3898,Software Developer,Apple,"Sydney, Australia",Software,115659,74607,145697,Entry Level,Full-time,SQL|HTML/CSS|TypeScript|JavaScript|Agile,2025-12-07,False,2025-12,Australia,5
3899,Database Administrator,Meta,"Sydney, Australia",Data,96676,64807,119339,Senior Level,Full-time,TensorFlow|Azure|Pandas,2026-03-25,False,2026-03,Australia,3
3900,Business Intelligence Analyst,Netflix,"Sydney, Australia",Data,85854,56402,107131,Mid Level,Full-time,SQL|Scikit-learn|Pandas|Excel|Python|Statistics,2025-12-30,False,2025-12,Australia,6
3901,Senior Software Developer,Snowflake,"Perth, Australia",Software,143484,113555,173414,Lead/Manager,Part-time,JavaScript|AWS|Azure|Python|CI/CD,2025-12-06,False,2025-12,Australia,5
3902,Data Scientist,Adobe,"Melbourne, Australia",Data,122270,79339,153558,Mid Level,Full-time,Spark|Statistics|Python,2025-11-04,False,2025-11,Australia,3
3903,Backend Developer,Salesforce,Remote,Software,103841,77768,140847,Entry Level,Internship,Docker|.NET|CI/CD,2025-12-20,True,2025-12,Remote,3
3904,Data Scientist,Amazon,"New York, USA",Data,141696,76298,159863,Mid Level,Full-time,Jupyter|Tableau|Scikit-learn|Pandas,2025-12-25,False,2025-12,USA,4
3905,Full Stack Developer,Amazon,"Toronto, Canada",Software,111161,71720,150603,Entry Level,Contract,Python|SQL|GraphQL|Java|Docker,2025-12-30,False,2025-12,Canada,5
3906,Devops Engineer,Palantir,Singapore,Software,125728,88277,163179,Senior Level,Full-time,Node.js|Python|REST APIs|MongoDB,2026-01-06,False,2026-01,Singapore,4
3907,Junior Software Developer,Google,Singapore,Software,63910,47896,79925,Entry Level,Full-time,JavaScript|Azure|Node.js|Docker|.NET|HTML/CSS,2026-01-28,False,2026-01,Singapore,6
3908,System Administrator,BlueWave Software,"San Francisco, USA",IT Support,97988,64422,98892,Entry Level,Full-time,PowerShell|Azure AD|TCP/IP,2026-03-14,False,2026-03,USA,3
3909,It Support Specialist,ClearPath Technologies,"London, UK",IT Support,49785,36872,62699,Mid Level,Contract,Azure AD|Linux|ITIL|Active Directory|Office 365|Help Desk,2025-11-16,False,2025-11,UK,6
3910,Senior Data Analyst,Goldman Sachs,Remote,Data,105509,85495,136632,Senior Level,Full-time,Google Cloud|Power BI|Hadoop|Scikit-learn|Pandas,2026-01-12,True,2026-01,Remote,5
3911,Business Intelligence Analyst,FutureMind,"Melbourne, Australia",Data,89615,57846,112851,Entry Level,Full-time,Google Cloud|Statistics|Machine Learning|Scikit-learn|Excel|Data Visualization,2026-03-08,False,2026-03,Australia,6
3912,Senior Data Scientist,ANZ,"New York, USA",Data,185854,124265,185494,Senior Level,Part-time,Power BI|Scikit-learn|Pandas|Python|Machine Learning|NumPy,2025-11-29,False,2025-11,USA,6
3913,Backend Developer,Quantum Leap Tech,"Sydney, Australia",Software,115188,78316,141091,Mid Level,Contract,Agile|Node.js|SQL,2026-03-16,False,2026-03,Australia,3
3914,Senior Software Developer,CodeCraft Studios,"New York, USA",Software,169854,106363,176728,Senior Level,Part-time,C#|React|Kubernetes|REST APIs,2025-11-02,False,2025-11,USA,4
3915,Frontend Developer,EY,"London, UK",Software,96343,66313,126374,Senior Level,Part-time,Java|Python|TypeScript|REST APIs|Node.js|Git,2026-01-05,False,2026-01,UK,6
3916,Cybersecurity Analyst,ByteShift Labs,"Toronto, Canada",Cybersecurity,101260,76572,125949,Mid Level,Part-time,Encryption|Incident Response|Firewalls|Risk Assessment|AWS Security|Network Security,2025-11-08,False,2025-11,Canada,6
3917,Data Analyst,Canva,Remote,Data,72324,59305,92957,Mid Level,Contract,Statistics|Jupyter|Pandas|Machine Learning|Python|Google Cloud,2025-11-14,True,2025-11,Remote,6
3918,Machine Learning Engineer,PwC,Remote,Data,137423,104555,184757,Entry Level,Part-time,SQL|Statistics|Azure|AWS|Jupyter,2025-12-10,True,2025-12,Remote,5
3919,Data Analyst,ByteShift Labs,"Sydney, Australia",Data,83577,58620,100577,Entry Level,Full-time,Spark|SQL|Azure,2025-11-09,False,2025-11,Australia,3
3920,Senior Data Scientist,StartupXYZ,"New York, USA",Data,178016,120909,175785,Senior Level,Full-time,Hadoop|Google Cloud|Machine Learning,2026-01-13,False,2026-01,USA,3
3921,Software Developer,Quantum Leap Tech,"Sydney, Australia",Software,112841,66106,148831,Entry Level,Full-time,Azure|TypeScript|AWS|JavaScript,2025-12-24,False,2025-12,Australia,4
3922,Web Developer,JPMorgan Chase,"Bangalore, India",Software,39892,54574,104994,Mid Level,Full-time,AWS|TypeScript|React|Agile|CI/CD|Kubernetes,2026-01-09,False,2026-01,India,6
3923,Devops Engineer,Netflix,Remote,Software,120111,93550,159317,Mid Level,Internship,Node.js|TypeScript|REST APIs|CI/CD,2026-01-17,True,2026-01,Remote,4
3924,Data Scientist,Spotify,"Perth, Australia",Data,117484,82835,152134,Mid Level,Full-time,Python|SQL|Scikit-learn|Pandas|Jupyter,2026-01-02,False,2026-01,Australia,5
3925,Junior Software Developer,CloudFirst Inc,Remote,Software,63226,52303,80806,Entry Level,Internship,Java|Docker|JavaScript|.NET,2025-11-06,True,2025-11,Remote,4
3926,Junior Data Analyst,Apple,"Adelaide, Australia",Data,57721,43488,71955,Entry Level,Full-time,Data Visualization|Hadoop|Statistics|Jupyter|Azure|Machine Learning,2026-02-05,False,2026-02,Australia,6
3927,Junior Software Developer,Amazon,Remote,Software,60945,49068,79238,Entry Level,Full-time,Git|C#|Node.js|GraphQL|Python|SQL,2026-03-03,True,2026-03,Remote,6
3928,Web Developer,Google,"Adelaide, Australia",Software,71910,45422,98399,Mid Level,Contract,Python|React|MongoDB,2026-01-25,False,2026-01,Australia,3
3929,It Support Specialist,DataVibe Analytics,"Melbourne, Australia",IT Support,58470,37494,73878,Mid Level,Part-time,Backup|PowerShell|DHCP,2026-03-27,False,2026-03,Australia,3
3930,Backend Developer,Snowflake,"New York, USA",Software,134222,75693,148012,Senior Level,Full-time,React|AWS|HTML/CSS|TypeScript|Python,2025-11-22,False,2025-11,USA,5
3931,Network Administrator,GreenField Analytics,"Melbourne, Australia",IT Support,76326,50786,94598,Lead/Manager,Full-time,Azure AD|Office 365|Backup|DHCP|Linux,2025-12-08,False,2025-12,Australia,5
3932,Senior Data Scientist,EY,"London, UK",Data,154469,122638,186301,Senior Level,Full-time,Power BI|Machine Learning|Tableau|Python|Spark|Google Cloud,2025-10-15,False,2025-10,UK,6
3933,Data Analyst,Datadog,Remote,Data,71972,52950,98572,Mid Level,Full-time,Hadoop|Spark|Power BI|Excel|Azure|Pandas,2025-11-11,True,2025-11,Remote,6
3934,Ux Designer,SAP,"Melbourne, Australia",Design,101926,64439,129707,Lead/Manager,Full-time,Prototyping|JavaScript|Adobe XD|Sketch,2025-10-25,False,2025-10,Australia,4
3935,Data Engineer,Shopify,Remote,Data,120498,93865,159817,Senior Level,Contract,Excel|TensorFlow|Azure|Scikit-learn|NumPy|Hadoop,2026-01-31,True,2026-01,Remote,6
3936,Full Stack Developer,NexGen Systems,"Bangalore, India",Software,55192,70606,150165,Entry Level,Part-time,Agile|Docker|REST APIs,2026-01-02,False,2026-01,India,3
3937,Software Developer,Oracle,"San Francisco, USA",Software,128209,72254,141428,Senior Level,Full-time,Agile|C#|SQL,2026-02-11,False,2026-02,USA,3
3938,Software Developer,Oracle,Remote,Software,100910,74726,137718,Entry Level,Internship,Java|C#|Git|AWS|TypeScript,2026-01-07,True,2026-01,Remote,5
3939,Data Scientist,Goldman Sachs,"Brisbane, Australia",Data,117523,81987,153059,Entry Level,Internship,Git|Machine Learning|SQL,2026-03-07,False,2026-03,Australia,3
3940,Ux Designer,DataVibe Analytics,"Toronto, Canada",Design,91741,60199,123284,Mid Level,Full-time,Accessibility|Adobe XD|User Research|Prototyping|Sketch|Wireframing,2025-12-12,False,2025-12,Canada,6
3941,Machine Learning Engineer,TechCorp Solutions,"Melbourne, Australia",Data,153574,104122,188401,Senior Level,Contract,TensorFlow|Google Cloud|Spark,2026-03-25,False,2026-03,Australia,3
3942,Full Stack Developer,NexGen Systems,"Toronto, Canada",Software,110903,73172,148634,Entry Level,Full-time,SQL|AWS|HTML/CSS|Python,2025-11-16,False,2025-11,Canada,4
3943,It Support Specialist,Microsoft,"Sydney, Australia",IT Support,53615,41411,60713,Mid Level,Internship,PowerShell|DNS|Networking|Active Directory|Help Desk|Azure AD,2026-03-10,False,2026-03,Australia,6
3944,Devops Engineer,Goldman Sachs,Singapore,Software,123955,85272,162639,Mid Level,Full-time,MongoDB|JavaScript|Git,2025-09-30,False,2025-09,Singapore,3
3945,Data Analyst,PivotPoint Data,"Sydney, Australia",Data,77238,51240,95880,Mid Level,Full-time,NumPy|Scikit-learn|Spark|Excel,2026-02-12,False,2026-02,Australia,4
3946,Database Administrator,PivotPoint Data,"Melbourne, Australia",Data,94398,64120,115686,Mid Level,Full-time,Git|Pandas|Azure,2025-11-22,False,2025-11,Australia,3
3947,Devops Engineer,Atlassian,"Toronto, Canada",Software,123704,90039,157370,Senior Level,Full-time,REST APIs|Git|.NET,2025-11-15,False,2025-11,Canada,3
3948,Network Administrator,Google,Remote,IT Support,75695,55825,103534,Mid Level,Full-time,Troubleshooting|Help Desk|DHCP,2025-12-05,True,2025-12,Remote,3
3949,Junior Data Analyst,Apple,"Bangalore, India",Data,28342,45256,68114,Entry Level,Internship,Jupyter|Statistics|SQL|NumPy|Azure,2025-12-04,False,2025-12,India,5
3950,Business Intelligence Analyst,JPMorgan Chase,"Adelaide, Australia",Data,83554,57961,109148,Entry Level,Full-time,Hadoop|Excel|Machine Learning,2026-01-31,False,2026-01,Australia,3
3951,Qa Engineer,Oracle,"Melbourne, Australia",Software,82194,51054,105506,Mid Level,Full-time,SQL|.NET|Azure|Git,2025-11-10,False,2025-11,Australia,4
3952,Qa Engineer,Datadog,"Brisbane, Australia",Software,81763,57366,106160,Entry Level,Full-time,GraphQL|C#|JavaScript|AWS|TypeScript|Node.js,2025-12-19,False,2025-12,Australia,6
3953,Web Developer,Atlassian,"Brisbane, Australia",Software,75582,46408,104756,Mid Level,Full-time,JavaScript|MongoDB|Node.js,2026-01-05,False,2026-01,Australia,3
3954,Ux Designer,Google,Remote,Design,87990,60407,124838,Mid Level,Full-time,Adobe XD|Prototyping|JavaScript|Sketch|Wireframing|HTML/CSS,2025-11-27,True,2025-11,Remote,6
3955,Junior Data Scientist,Adobe,"Berlin, Germany",Data,79276,63676,94876,Entry Level,Full-time,Tableau|TensorFlow|Hadoop|Google Cloud|Pandas|NumPy,2026-01-19,False,2026-01,Germany,6
3956,Help Desk Technician,InnoTech,"London, UK",IT Support,44763,32676,56850,Mid Level,Full-time,DNS|Active Directory|ITIL|Networking|DHCP|Troubleshooting,2025-12-27,False,2025-12,UK,6
3957,Business Intelligence Analyst,ByteShift Labs,"London, UK",Data,88316,60587,116046,Entry Level,Full-time,NumPy|TensorFlow|Git,2025-11-03,False,2025-11,UK,3
3958,Senior Software Developer,McKinsey,"Brisbane, Australia",Software,139637,110394,168880,Lead/Manager,Full-time,Java|MongoDB|JavaScript|SQL|REST APIs,2026-03-21,False,2026-03,Australia,5
3959,Senior Software Developer,Meta,"New York, USA",Software,175570,113262,179357,Senior Level,Contract,MongoDB|Python|TypeScript|REST APIs,2025-12-21,False,2025-12,USA,4
3960,Business Intelligence Analyst,PivotPoint Data,Remote,Data,81847,58932,113379,Mid Level,Full-time,Git|Data Visualization|Excel|Hadoop,2025-10-04,True,2025-10,Remote,4
3961,Web Developer,ByteShift Labs,"Sydney, Australia",Software,77724,49366,98681,Senior Level,Full-time,.NET|CI/CD|Docker|Git|SQL|Azure,2026-02-12,False,2026-02,Australia,6
3962,Web Developer,Quantum Leap Tech,"Toronto, Canada",Software,78844,49252,108437,Mid Level,Part-time,Git|Azure|Agile,2025-11-15,False,2025-11,Canada,3
3963,Network Administrator,Spotify,Remote,IT Support,75792,59141,100424,Mid Level,Contract,DHCP|Networking|TCP/IP|Office 365|Active Directory|Troubleshooting,2026-02-15,True,2026-02,Remote,6
3964,Data Scientist,Oracle,Remote,Data,110696,80750,152297,Entry Level,Contract,Jupyter|AWS|Excel|Spark,2025-12-15,True,2025-12,Remote,4
3965,Senior Data Analyst,DataVibe Analytics,"Brisbane, Australia",Data,108237,88008,128467,Senior Level,Internship,Excel|NumPy|Git|Jupyter|Pandas|SQL,2026-01-14,False,2026-01,Australia,6
3966,Qa Engineer,Woolworths Group,"Perth, Australia",Software,76719,51922,101517,Senior Level,Part-time,Azure|Java|Git,2025-10-08,False,2025-10,Australia,3
3967,It Support Specialist,Quantum Leap Tech,"New York, USA",IT Support,68994,44456,70535,Mid Level,Full-time,DHCP|Active Directory|Azure AD|Linux|Help Desk|PowerShell,2026-02-11,False,2026-02,USA,6
3968,Cybersecurity Analyst,Netflix,"Melbourne, Australia",Cybersecurity,105017,72971,127063,Entry Level,Contract,AWS Security|Risk Assessment|Incident Response|Compliance|Network Security|Linux,2025-12-03,False,2025-12,Australia,6
3969,Cybersecurity Analyst,Accenture,Remote,Cybersecurity,98744,74385,133500,Mid Level,Full-time,Compliance|Encryption|SIEM|Linux|Penetration Testing,2025-11-12,True,2025-11,Remote,5
3970,Junior Data Scientist,Datadog,"Sydney, Australia",Data,88214,69791,98237,Entry Level,Full-time,Google Cloud|Pandas|TensorFlow,2026-03-12,False,2026-03,Australia,3
3971,Junior Software Developer,DataVibe Analytics,"Bangalore, India",Software,31629,49413,77106,Entry Level,Full-time,React|TypeScript|Kubernetes|Docker|Java|Azure,2026-02-11,False,2026-02,India,6
3972,Junior Software Developer,Horizon Digital,"Sydney, Australia",Software,67548,46380,82284,Entry Level,Full-time,REST APIs|Python|Azure,2025-12-03,False,2025-12,Australia,3
3973,Network Administrator,McKinsey,"Toronto, Canada",IT Support,78389,53234,103544,Entry Level,Full-time,Linux|PowerShell|DHCP|TCP/IP,2026-01-08,False,2026-01,Canada,4
3974,Software Developer,ClearPath Technologies,"Melbourne, Australia",Software,109386,67643,140714,Senior Level,Part-time,.NET|Kubernetes|MongoDB,2026-01-26,False,2026-01,Australia,3
3975,Senior Data Scientist,InnoTech,"Sydney, Australia",Data,153294,116450,175541,Lead/Manager,Contract,TensorFlow|Statistics|Data Visualization|Spark|Excel,2026-01-14,False,2026-01,Australia,5
3976,Ux Designer,KPMG,"Sydney, Australia",Design,97164,62356,122720,Mid Level,Part-time,Prototyping|Figma|Adobe XD,2025-12-10,False,2025-12,Australia,3
3977,Help Desk Technician,CodeCraft Studios,"Sydney, Australia",IT Support,45291,33214,53057,Senior Level,Contract,PowerShell|Networking|DNS|TCP/IP|Azure AD,2025-12-20,False,2025-12,Australia,5
3978,Full Stack Developer,Horizon Digital,"Canberra, Australia",Software,113903,77714,150093,Mid Level,Contract,Azure|Agile|MongoDB|.NET,2025-12-12,False,2025-12,Australia,4
3979,Software Developer,InnoTech,Remote,Software,104393,70069,149708,Senior Level,Contract,Python|AWS|C#,2026-02-24,True,2026-02,Remote,3
3980,Machine Learning Engineer,Netflix,Remote,Data,133729,104249,177287,Senior Level,Contract,Python|Scikit-learn|Power BI|TensorFlow|AWS|Git,2025-10-24,True,2025-10,Remote,6
3981,Network Administrator,Woolworths Group,"Perth, Australia",IT Support,73614,52865,94363,Mid Level,Part-time,Office 365|PowerShell|Backup|DNS,2026-03-17,False,2026-03,Australia,4
3982,Senior Data Scientist,IBM,Remote,Data,142695,115979,184434,Senior Level,Full-time,Git|Jupyter|Power BI|Tableau,2026-03-05,True,2026-03,Remote,4
3983,Database Administrator,KPMG,"Adelaide, Australia",Data,94889,69700,120079,Lead/Manager,Part-time,Tableau|Hadoop|Python,2025-10-10,False,2025-10,Australia,3
3984,Network Administrator,ClearPath Technologies,"Adelaide, Australia",IT Support,75303,55724,94883,Lead/Manager,Full-time,Linux|DHCP|Help Desk|Windows Server|PowerShell|Azure AD,2026-03-21,False,2026-03,Australia,6
3985,Ux Designer,Snowflake,"Toronto, Canada",Design,85302,55504,115100,Senior Level,Full-time,JavaScript|Wireframing|Accessibility|Figma|User Research,2025-10-01,False,2025-10,Canada,5
3986,Machine Learning Engineer,Snowflake,"Sydney, Australia",Data,147396,98936,181820,Entry Level,Internship,Jupyter|Scikit-learn|Pandas|R|Tableau,2026-03-02,False,2026-03,Australia,5
3987,System Administrator,EY,Remote,IT Support,78657,60445,105149,Senior Level,Full-time,ITIL|Linux|Office 365|Troubleshooting,2025-10-28,True,2025-10,Remote,4
3988,Product Analyst,DataVibe Analytics,"Toronto, Canada",Data,95320,65773,124867,Mid Level,Internship,Statistics|TensorFlow|Excel|Jupyter,2025-10-16,False,2025-10,Canada,4
3989,Junior Data Scientist,Apple,"London, UK",Data,82592,60296,104889,Entry Level,Internship,Azure|TensorFlow|AWS|Pandas|Statistics,2026-03-23,False,2026-03,UK,5
3990,Frontend Developer,NexGen Systems,"Sydney, Australia",Software,101712,68517,125222,Mid Level,Full-time,Docker|C#|Azure,2026-03-25,False,2026-03,Australia,3
3991,Software Developer,Amazon,"London, UK",Software,108155,70962,145349,Entry Level,Full-time,SQL|GraphQL|C#|Node.js,2026-03-14,False,2026-03,UK,4
3992,Data Scientist,Palantir,"Melbourne, Australia",Data,120385,81088,148218,Lead/Manager,Part-time,Hadoop|NumPy|R,2025-12-31,False,2025-12,Australia,3
3993,Cloud Engineer,GreenField Analytics,"New York, USA",Cloud,160885,99184,168958,Mid Level,Full-time,Kubernetes|Networking|Linux,2026-03-18,False,2026-03,USA,3
3994,Junior Software Developer,Deloitte,"Bangalore, India",Software,32781,50287,80837,Entry Level,Full-time,AWS|HTML/CSS|C#,2026-02-16,False,2026-02,India,3
3995,Web Developer,Telstra,"San Francisco, USA",Software,95866,52380,107398,Entry Level,Full-time,React|TypeScript|C#|Kubernetes|CI/CD,2025-11-04,False,2025-11,USA,5
3996,Cybersecurity Analyst,Telstra,"New York, USA",Cybersecurity,123415,79488,126205,Lead/Manager,Full-time,Compliance|AWS Security|Network Security|Linux|Firewalls|Risk Assessment,2025-11-20,False,2025-11,USA,6
3997,Ux Designer,CodeCraft Studios,"Toronto, Canada",Design,92449,61205,123694,Entry Level,Full-time,JavaScript|HTML/CSS|Accessibility,2026-01-22,False,2026-01,Canada,3
3998,It Support Specialist,Summit AI,"Bangalore, India",IT Support,28329,43701,69616,Mid Level,Full-time,PowerShell|Backup|Help Desk|Office 365|DNS,2025-11-26,False,2025-11,India,5
3999,Product Analyst,KPMG,"Melbourne, Australia",Data,99569,73918,115738,Senior Level,Full-time,Pandas|Data Visualization|Jupyter,2026-02-05,False,2026-02,Australia,3
4000,Help Desk Technician,Apple,Remote,IT Support,45505,39092,56709,Mid Level,Internship,Help Desk|DNS|Networking|Windows Server|Troubleshooting,2026-01-24,True,2026-01,Remote,5
4001,Ai Engineer,Summit AI,"Bangalore, India",Data,76823,108094,199199,Mid Level,Full-time,Tableau|Scikit-learn|Python|Spark|SQL,2026-03-11,False,2026-03,India,5
4002,Full Stack Developer,ClearPath Technologies,"Toronto, Canada",Software,109663,71228,148098,Mid Level,Part-time,JavaScript|SQL|Agile,2025-12-28,False,2025-12,Canada,3
4003,Ux Designer,Accenture,"Melbourne, Australia",Design,96278,57214,126174,Senior Level,Full-time,Accessibility|Sketch|Figma|User Research|JavaScript,2026-01-16,False,2026-01,Australia,5
4004,Data Engineer,GreenField Analytics,"Sydney, Australia",Data,134234,94374,161310,Senior Level,Part-time,Machine Learning|Excel|Scikit-learn|AWS|Tableau,2026-02-18,False,2026-02,Australia,5
4005,Web Developer,Spotify,"Perth, Australia",Software,79060,54240,103881,Mid Level,Full-time,JavaScript|C#|Node.js,2026-02-26,False,2026-02,Australia,3
4006,Devops Engineer,InnoTech,"Sydney, Australia",Software,130651,92066,156795,Mid Level,Full-time,Agile|.NET|Java|SQL|JavaScript,2025-10-27,False,2025-10,Australia,5
4007,Junior Data Scientist,Quantum Leap Tech,"Sydney, Australia",Data,89283,66739,103326,Entry Level,Part-time,Statistics|Machine Learning|TensorFlow,2025-11-17,False,2025-11,Australia,3
4008,Junior Data Analyst,KPMG,"Sydney, Australia",Data,55802,40030,66261,Entry Level,Full-time,NumPy|Python|Tableau|Machine Learning,2025-12-03,False,2025-12,Australia,4
4009,Cybersecurity Analyst,Stripe,"Perth, Australia",Cybersecurity,106025,76392,135658,Mid Level,Full-time,SIEM|Penetration Testing|Risk Assessment|Encryption,2025-12-20,False,2025-12,Australia,4
4010,Software Developer,Atlassian,Singapore,Software,105526,69612,141440,Mid Level,Full-time,Agile|Python|GraphQL|SQL,2025-10-11,False,2025-10,Singapore,4
4011,It Support Specialist,Goldman Sachs,Remote,IT Support,55631,44361,72758,Entry Level,Part-time,Azure AD|ITIL|DNS|Windows Server|PowerShell,2026-01-19,True,2026-01,Remote,5
4012,Help Desk Technician,Salesforce,"Sydney, Australia",IT Support,47406,33791,56508,Mid Level,Internship,Troubleshooting|Active Directory|Linux|Windows Server|Help Desk|Backup,2026-02-10,False,2026-02,Australia,6
4013,Junior Data Analyst,CloudFirst Inc,"Sydney, Australia",Data,63344,46106,74551,Entry Level,Full-time,Data Visualization|Azure|Git|Excel|Hadoop,2026-01-02,False,2026-01,Australia,5
4014,Senior Software Developer,FutureMind,Remote,Software,132416,111030,167743,Lead/Manager,Full-time,.NET|Docker|Node.js|CI/CD|React,2025-11-26,True,2025-11,Remote,5
4015,It Support Specialist,ANZ,Remote,IT Support,53861,42856,70536,Mid Level,Part-time,Office 365|Active Directory|Windows Server,2026-02-18,True,2026-02,Remote,3
4016,Senior Data Scientist,Salesforce,"San Francisco, USA",Data,180864,121290,180150,Lead/Manager,Full-time,Scikit-learn|Power BI|SQL|TensorFlow,2025-10-20,False,2025-10,USA,4
4017,Data Engineer,Microsoft,"Brisbane, Australia",Data,123257,86748,159767,Mid Level,Full-time,Power BI|Hadoop|NumPy|SQL|Pandas|Python,2026-02-22,False,2026-02,Australia,6
4018,Data Analyst,Telstra,"Melbourne, Australia",Data,75466,51893,91853,Entry Level,Part-time,Machine Learning|TensorFlow|Azure|R|Excel,2026-01-16,False,2026-01,Australia,5
4019,Cloud Engineer,Meta,"Brisbane, Australia",Cloud,132177,90455,173900,Lead/Manager,Full-time,CloudFormation|Google Cloud|Linux|Networking,2026-03-23,False,2026-03,Australia,4
4020,Database Administrator,FutureMind,"Perth, Australia",Data,92119,65009,119230,Senior Level,Full-time,Google Cloud|Azure|Git|Data Visualization|R|Jupyter,2025-12-16,False,2025-12,Australia,6
4021,Software Developer,GreenField Analytics,"Melbourne, Australia",Software,106215,66275,136042,Mid Level,Full-time,REST APIs|Azure|Git,2025-10-22,False,2025-10,Australia,3
4022,Backend Developer,Accenture,"Melbourne, Australia",Software,115348,76600,143112,Mid Level,Full-time,Agile|Python|JavaScript|REST APIs|React|MongoDB,2026-03-02,False,2026-03,Australia,6
4023,Junior Data Analyst,ClearPath Technologies,"Melbourne, Australia",Data,63649,45835,75403,Entry Level,Internship,Tableau|Excel|Power BI,2025-11-26,False,2025-11,Australia,3
